,BOT_X,BOT_Y,CREW_X,CREW_Y,Optimal_Direction
8042,6,0,5,1,STAY
8043,6,0,5,2,STAY
8044,6,0,5,3,STAY
8045,6,0,5,4,STAY
8046,6,0,5,5,STAY
8047,6,0,5,6,STAY
8048,6,0,5,7,STAY
8049,6,0,5,8,STAY
8050,6,0,5,9,STAY
8051,6,0,5,10,STAY
8052,6,0,6,0,STAY
8053,6,0,6,1,STAY
8054,6,0,6,2,STAY
8055,6,0,6,3,STAY
8056,6,0,6,4,STAY
8057,6,0,6,5,STAY
8058,6,0,6,6,STAY
8059,6,0,6,7,STAY
8060,6,0,6,8,STAY
8061,6,0,6,9,STAY
8062,6,0,6,10,STAY
8063,6,0,7,0,STAY
8064,6,0,7,1,STAY
8065,6,0,7,2,STAY
8066,6,0,7,3,STAY
8067,6,0,7,4,STAY
8068,6,0,7,5,STAY
8069,6,0,7,6,STAY
8070,6,0,7,7,STAY
8071,6,0,7,8,STAY
8072,6,0,7,9,STAY
8073,6,0,7,10,STAY
8074,6,0,8,0,STAY
8075,6,0,8,1,STAY
8076,6,0,8,2,STAY
8077,6,0,8,3,STAY
8078,6,0,8,4,STAY
8079,6,0,8,5,STAY
8080,6,0,8,6,STAY
8081,6,0,8,7,STAY
8082,6,0,8,8,STAY
8083,6,0,8,9,STAY
8084,6,0,8,10,STAY
8085,6,0,9,0,STAY
8086,6,0,9,1,STAY
8087,6,0,9,2,STAY
8088,6,0,9,3,STAY
8089,6,0,9,4,STAY
8090,6,0,9,5,STAY
8091,6,0,9,6,STAY
8092,6,0,9,7,STAY
8093,6,0,9,8,STAY
8094,6,0,9,9,STAY
8095,6,0,9,10,STAY
8096,6,0,10,0,STAY
8097,6,0,10,1,STAY
8098,6,0,10,2,STAY
8099,6,0,10,3,STAY
8100,6,0,10,4,STAY
8101,6,0,10,5,STAY
8102,6,0,10,6,STAY
8103,6,0,10,7,STAY
8104,6,0,10,8,STAY
8105,6,0,10,9,STAY
8106,6,0,10,10,STAY
8107,6,1,0,0,NW
8108,6,1,0,1,STAY
8109,6,1,0,2,NW
8110,6,1,0,3,SW
8111,6,1,0,4,STAY
8112,6,1,0,5,SW
8113,6,1,0,6,SW
8114,6,1,0,7,SW
8115,6,1,0,8,SW
8116,6,1,0,9,SW
8117,6,1,0,10,SW
8118,6,1,1,0,NW
8119,6,1,1,1,NW
8120,6,1,1,2,SW
8121,6,1,1,3,SW
8122,6,1,1,4,SW
8123,6,1,1,5,SW
8124,6,1,1,6,SW
8125,6,1,1,7,SW
8126,6,1,1,8,SW
8127,6,1,1,9,SW
8128,6,1,1,10,SW
8129,6,1,2,0,NW
8130,6,1,2,1,SW
8131,6,1,2,2,SW
8132,6,1,2,3,SW
8133,6,1,2,4,STAY
8134,6,1,2,5,SW
8135,6,1,2,6,SW
8136,6,1,2,7,SW
8137,6,1,2,8,SW
8138,6,1,2,9,SW
8139,6,1,2,10,SW
8140,6,1,3,0,SW
8141,6,1,3,1,SW
8142,6,1,3,2,SW
8143,6,1,3,3,SW
8144,6,1,3,4,SW
8145,6,1,3,5,SW
8146,6,1,3,6,SW
8147,6,1,3,7,SW
8148,6,1,3,8,SW
8149,6,1,3,9,SW
8150,6,1,3,10,SW
8151,6,1,4,0,NW
8152,6,1,4,1,NW
8153,6,1,4,2,SW
8154,6,1,4,3,SW
8155,6,1,4,4,STAY
8156,6,1,4,5,SW
8157,6,1,4,6,STAY
8158,6,1,4,7,SW
8159,6,1,4,8,SW
8160,6,1,4,9,SW
8161,6,1,4,10,SW
8162,6,1,5,0,SW
8163,6,1,5,1,STAY
8164,6,1,5,2,STAY
8165,6,1,5,3,SW
8166,6,1,5,4,SW
8167,6,1,5,5,STAY
8168,6,1,5,6,SW
8169,6,1,5,7,SW
8170,6,1,5,8,SW
8171,6,1,5,9,SW
8172,6,1,5,10,SW
8173,6,1,6,0,STAY
8174,6,1,6,1,STAY
8175,6,1,6,2,STAY
8176,6,1,6,3,STAY
8177,6,1,6,4,STAY
8178,6,1,6,5,SE
8179,6,1,6,6,STAY
8180,6,1,6,7,SW
8181,6,1,6,8,SW
8182,6,1,6,9,SW
8183,6,1,6,10,SW
8184,6,1,7,0,EAST
8185,6,1,7,1,SE
8186,6,1,7,2,EAST
8187,6,1,7,3,SE
8188,6,1,7,4,STAY
8189,6,1,7,5,SE
8190,6,1,7,6,SE
8191,6,1,7,7,SE
8192,6,1,7,8,SE
8193,6,1,7,9,SW
8194,6,1,7,10,SE
8195,6,1,8,0,NE
8196,6,1,8,1,EAST
8197,6,1,8,2,SE
8198,6,1,8,3,SE
8199,6,1,8,4,SE
8200,6,1,8,5,SE
8201,6,1,8,6,SE
8202,6,1,8,7,SE
8203,6,1,8,8,SE
8204,6,1,8,9,SE
8205,6,1,8,10,SE
8206,6,1,9,0,EAST
8207,6,1,9,1,EAST
8208,6,1,9,2,SE
8209,6,1,9,3,SE
8210,6,1,9,4,SE
8211,6,1,9,5,SE
8212,6,1,9,6,SE
8213,6,1,9,7,SE
8214,6,1,9,8,SE
8215,6,1,9,9,SE
8216,6,1,9,10,SE
8217,6,1,10,0,EAST
8218,6,1,10,1,EAST
8219,6,1,10,2,EAST
8220,6,1,10,3,STAY
8221,6,1,10,4,STAY
8222,6,1,10,5,SE
8223,6,1,10,6,SE
8224,6,1,10,7,SE
8225,6,1,10,8,SE
8226,6,1,10,9,SE
8227,6,1,10,10,SE
8228,6,2,0,0,STAY
8229,6,2,0,1,STAY
8230,6,2,0,2,STAY
8231,6,2,0,3,STAY
8232,6,2,0,4,STAY
8233,6,2,0,5,STAY
8234,6,2,0,6,STAY
8235,6,2,0,7,STAY
8236,6,2,0,8,STAY
8237,6,2,0,9,STAY
8238,6,2,0,10,STAY
8239,6,2,1,0,STAY
8240,6,2,1,1,STAY
8241,6,2,1,2,STAY
8242,6,2,1,3,STAY
8243,6,2,1,4,STAY
8244,6,2,1,5,STAY
8245,6,2,1,6,STAY
8246,6,2,1,7,STAY
8247,6,2,1,8,STAY
8248,6,2,1,9,STAY
8249,6,2,1,10,STAY
8250,6,2,2,0,STAY
8251,6,2,2,1,STAY
8252,6,2,2,2,STAY
8253,6,2,2,3,STAY
8254,6,2,2,4,STAY
8255,6,2,2,5,STAY
8256,6,2,2,6,STAY
8257,6,2,2,7,STAY
8258,6,2,2,8,STAY
8259,6,2,2,9,STAY
8260,6,2,2,10,STAY
8261,6,2,3,0,STAY
8262,6,2,3,1,STAY
8263,6,2,3,2,STAY
8264,6,2,3,3,STAY
8265,6,2,3,4,STAY
8266,6,2,3,5,STAY
8267,6,2,3,6,STAY
8268,6,2,3,7,STAY
8269,6,2,3,8,STAY
8270,6,2,3,9,STAY
8271,6,2,3,10,STAY
8272,6,2,4,0,STAY
8273,6,2,4,1,STAY
8274,6,2,4,2,STAY
8275,6,2,4,3,STAY
8276,6,2,4,4,STAY
8277,6,2,4,5,STAY
8278,6,2,4,6,STAY
8279,6,2,4,7,STAY
8280,6,2,4,8,STAY
8281,6,2,4,9,STAY
8282,6,2,4,10,STAY
8283,6,2,5,0,STAY
8284,6,2,5,1,STAY
8285,6,2,5,2,STAY
8286,6,2,5,3,STAY
8287,6,2,5,4,STAY
8288,6,2,5,5,STAY
8289,6,2,5,6,STAY
8290,6,2,5,7,STAY
8291,6,2,5,8,STAY
8292,6,2,5,9,STAY
8293,6,2,5,10,STAY
8294,6,2,6,0,STAY
8295,6,2,6,1,STAY
8296,6,2,6,2,STAY
8297,6,2,6,3,STAY
8298,6,2,6,4,STAY
8299,6,2,6,5,STAY
8300,6,2,6,6,STAY
8301,6,2,6,7,STAY
8302,6,2,6,8,STAY
8303,6,2,6,9,STAY
8304,6,2,6,10,STAY
8305,6,2,7,0,STAY
8306,6,2,7,1,STAY
8307,6,2,7,2,STAY
8308,6,2,7,3,STAY
8309,6,2,7,4,STAY
8310,6,2,7,5,STAY
8311,6,2,7,6,STAY
8312,6,2,7,7,STAY
8313,6,2,7,8,STAY
8314,6,2,7,9,STAY
8315,6,2,7,10,STAY
8316,6,2,8,0,STAY
8317,6,2,8,1,STAY
8318,6,2,8,2,STAY
8319,6,2,8,3,STAY
8320,6,2,8,4,STAY
8321,6,2,8,5,STAY
8322,6,2,8,6,STAY
8323,6,2,8,7,STAY
8324,6,2,8,8,STAY
8325,6,2,8,9,STAY
8326,6,2,8,10,STAY
8327,6,2,9,0,STAY
8328,6,2,9,1,STAY
8329,6,2,9,2,STAY
8330,6,2,9,3,STAY
8331,6,2,9,4,STAY
8332,6,2,9,5,STAY
8333,6,2,9,6,STAY
8334,6,2,9,7,STAY
8335,6,2,9,8,STAY
8336,6,2,9,9,STAY
8337,6,2,9,10,STAY
8338,6,2,10,0,STAY
8339,6,2,10,1,STAY
8340,6,2,10,2,STAY
8341,6,2,10,3,STAY
8342,6,2,10,4,STAY
8343,6,2,10,5,STAY
8344,6,2,10,6,STAY
8345,6,2,10,7,STAY
8346,6,2,10,8,STAY
8347,6,2,10,9,STAY
8348,6,2,10,10,STAY
8349,6,3,0,0,STAY
8350,6,3,0,1,STAY
8351,6,3,0,2,STAY
8352,6,3,0,3,STAY
8353,6,3,0,4,STAY
8354,6,3,0,5,STAY
8355,6,3,0,6,STAY
8356,6,3,0,7,STAY
8357,6,3,0,8,STAY
8358,6,3,0,9,STAY
8359,6,3,0,10,STAY
8360,6,3,1,0,STAY
8361,6,3,1,1,STAY
8362,6,3,1,2,STAY
8363,6,3,1,3,STAY
8364,6,3,1,4,STAY
8365,6,3,1,5,STAY
8366,6,3,1,6,STAY
8367,6,3,1,7,STAY
8368,6,3,1,8,STAY
8369,6,3,1,9,STAY
8370,6,3,1,10,STAY
8371,6,3,2,0,STAY
8372,6,3,2,1,STAY
8373,6,3,2,2,STAY
8374,6,3,2,3,STAY
8375,6,3,2,4,STAY
8376,6,3,2,5,STAY
8377,6,3,2,6,STAY
8378,6,3,2,7,STAY
8379,6,3,2,8,STAY
8380,6,3,2,9,STAY
8381,6,3,2,10,STAY
8382,6,3,3,0,STAY
8383,6,3,3,1,STAY
8384,6,3,3,2,STAY
8385,6,3,3,3,STAY
8386,6,3,3,4,STAY
8387,6,3,3,5,STAY
8388,6,3,3,6,STAY
8389,6,3,3,7,STAY
8390,6,3,3,8,STAY
8391,6,3,3,9,STAY
8392,6,3,3,10,STAY
8393,6,3,4,0,STAY
8394,6,3,4,1,STAY
8395,6,3,4,2,STAY
8396,6,3,4,3,STAY
8397,6,3,4,4,STAY
8398,6,3,4,5,STAY
8399,6,3,4,6,STAY
8400,6,3,4,7,STAY
8401,6,3,4,8,STAY
8402,6,3,4,9,STAY
8403,6,3,4,10,STAY
8404,6,3,5,0,STAY
8405,6,3,5,1,STAY
8406,6,3,5,2,STAY
8407,6,3,5,3,STAY
8408,6,3,5,4,STAY
8409,6,3,5,5,STAY
8410,6,3,5,6,STAY
8411,6,3,5,7,STAY
8412,6,3,5,8,STAY
8413,6,3,5,9,STAY
8414,6,3,5,10,STAY
8415,6,3,6,0,STAY
8416,6,3,6,1,STAY
8417,6,3,6,2,STAY
8418,6,3,6,3,STAY
8419,6,3,6,4,STAY
8420,6,3,6,5,STAY
8421,6,3,6,6,STAY
8422,6,3,6,7,STAY
8423,6,3,6,8,STAY
8424,6,3,6,9,STAY
8425,6,3,6,10,STAY
8426,6,3,7,0,STAY
8427,6,3,7,1,STAY
8428,6,3,7,2,STAY
8429,6,3,7,3,STAY
8430,6,3,7,4,STAY
8431,6,3,7,5,STAY
8432,6,3,7,6,STAY
8433,6,3,7,7,STAY
8434,6,3,7,8,STAY
8435,6,3,7,9,STAY
8436,6,3,7,10,STAY
8437,6,3,8,0,STAY
8438,6,3,8,1,STAY
8439,6,3,8,2,STAY
8440,6,3,8,3,STAY
8441,6,3,8,4,STAY
8442,6,3,8,5,STAY
8443,6,3,8,6,STAY
8444,6,3,8,7,STAY
8445,6,3,8,8,STAY
8446,6,3,8,9,STAY
8447,6,3,8,10,STAY
8448,6,3,9,0,STAY
8449,6,3,9,1,STAY
8450,6,3,9,2,STAY
8451,6,3,9,3,STAY
8452,6,3,9,4,STAY
8453,6,3,9,5,STAY
8454,6,3,9,6,STAY
8455,6,3,9,7,STAY
8456,6,3,9,8,STAY
8457,6,3,9,9,STAY
8458,6,3,9,10,STAY
8459,6,3,10,0,STAY
8460,6,3,10,1,STAY
8461,6,3,10,2,STAY
8462,6,3,10,3,STAY
8463,6,3,10,4,STAY
8464,6,3,10,5,STAY
8465,6,3,10,6,STAY
8466,6,3,10,7,STAY
8467,6,3,10,8,STAY
8468,6,3,10,9,STAY
8469,6,3,10,10,STAY
8470,6,4,0,0,STAY
8471,6,4,0,1,STAY
8472,6,4,0,2,STAY
8473,6,4,0,3,STAY
8474,6,4,0,4,STAY
8475,6,4,0,5,STAY
8476,6,4,0,6,STAY
8477,6,4,0,7,STAY
8478,6,4,0,8,STAY
8479,6,4,0,9,STAY
8480,6,4,0,10,STAY
8481,6,4,1,0,STAY
8482,6,4,1,1,STAY
8483,6,4,1,2,STAY
8484,6,4,1,3,STAY
8485,6,4,1,4,STAY
8486,6,4,1,5,STAY
8487,6,4,1,6,STAY
8488,6,4,1,7,STAY
8489,6,4,1,8,STAY
8490,6,4,1,9,STAY
8491,6,4,1,10,STAY
8492,6,4,2,0,STAY
8493,6,4,2,1,STAY
8494,6,4,2,2,STAY
8495,6,4,2,3,STAY
8496,6,4,2,4,STAY
8497,6,4,2,5,STAY
8498,6,4,2,6,STAY
8499,6,4,2,7,STAY
8500,6,4,2,8,STAY
8501,6,4,2,9,STAY
8502,6,4,2,10,STAY
8503,6,4,3,0,STAY
8504,6,4,3,1,STAY
8505,6,4,3,2,STAY
8506,6,4,3,3,STAY
8507,6,4,3,4,STAY
8508,6,4,3,5,STAY
8509,6,4,3,6,STAY
8510,6,4,3,7,STAY
8511,6,4,3,8,STAY
8512,6,4,3,9,STAY
8513,6,4,3,10,STAY
8514,6,4,4,0,STAY
8515,6,4,4,1,STAY
8516,6,4,4,2,STAY
8517,6,4,4,3,STAY
8518,6,4,4,4,STAY
8519,6,4,4,5,STAY
8520,6,4,4,6,STAY
8521,6,4,4,7,STAY
8522,6,4,4,8,STAY
8523,6,4,4,9,STAY
8524,6,4,4,10,STAY
8525,6,4,5,0,STAY
8526,6,4,5,1,STAY
8527,6,4,5,2,STAY
8528,6,4,5,3,STAY
8529,6,4,5,4,STAY
8530,6,4,5,5,STAY
8531,6,4,5,6,STAY
8532,6,4,5,7,STAY
8533,6,4,5,8,STAY
8534,6,4,5,9,STAY
8535,6,4,5,10,STAY
8536,6,4,6,0,STAY
8537,6,4,6,1,STAY
8538,6,4,6,2,STAY
8539,6,4,6,3,STAY
8540,6,4,6,4,STAY
8541,6,4,6,5,STAY
8542,6,4,6,6,STAY
8543,6,4,6,7,STAY
8544,6,4,6,8,STAY
8545,6,4,6,9,STAY
8546,6,4,6,10,STAY
8547,6,4,7,0,STAY
8548,6,4,7,1,STAY
8549,6,4,7,2,STAY
8550,6,4,7,3,STAY
8551,6,4,7,4,STAY
8552,6,4,7,5,STAY
8553,6,4,7,6,STAY
8554,6,4,7,7,STAY
8555,6,4,7,8,STAY
8556,6,4,7,9,STAY
8557,6,4,7,10,STAY
8558,6,4,8,0,STAY
8559,6,4,8,1,STAY
8560,6,4,8,2,STAY
8561,6,4,8,3,STAY
8562,6,4,8,4,STAY
8563,6,4,8,5,STAY
8564,6,4,8,6,STAY
8565,6,4,8,7,STAY
8566,6,4,8,8,STAY
8567,6,4,8,9,STAY
8568,6,4,8,10,STAY
8569,6,4,9,0,STAY
8570,6,4,9,1,STAY
8571,6,4,9,2,STAY
8572,6,4,9,3,STAY
8573,6,4,9,4,STAY
8574,6,4,9,5,STAY
8575,6,4,9,6,STAY
8576,6,4,9,7,STAY
8577,6,4,9,8,STAY
8578,6,4,9,9,STAY
8579,6,4,9,10,STAY
8580,6,4,10,0,STAY
8581,6,4,10,1,STAY
8582,6,4,10,2,STAY
8583,6,4,10,3,STAY
8584,6,4,10,4,STAY
8585,6,4,10,5,STAY
8586,6,4,10,6,STAY
8587,6,4,10,7,STAY
8588,6,4,10,8,STAY
8589,6,4,10,9,STAY
8590,6,4,10,10,STAY
8591,6,5,0,0,NW
8592,6,5,0,1,STAY
8593,6,5,0,2,NW
8594,6,5,0,3,NW
8595,6,5,0,4,STAY
8596,6,5,0,5,SW
8597,6,5,0,6,SW
8598,6,5,0,7,SW
8599,6,5,0,8,SW
8600,6,5,0,9,SW
8601,6,5,0,10,SW
8602,6,5,1,0,NW
8603,6,5,1,1,NW
8604,6,5,1,2,NW
8605,6,5,1,3,NW
8606,6,5,1,4,NW
8607,6,5,1,5,SW
8608,6,5,1,6,SW
8609,6,5,1,7,SW
8610,6,5,1,8,SW
8611,6,5,1,9,SW
8612,6,5,1,10,SW
8613,6,5,2,0,NW
8614,6,5,2,1,NW
8615,6,5,2,2,NW
8616,6,5,2,3,NW
8617,6,5,2,4,STAY
8618,6,5,2,5,SW
8619,6,5,2,6,SW
8620,6,5,2,7,SW
8621,6,5,2,8,SW
8622,6,5,2,9,SW
8623,6,5,2,10,SW
8624,6,5,3,0,NW
8625,6,5,3,1,NW
8626,6,5,3,2,NW
8627,6,5,3,3,NW
8628,6,5,3,4,NW
8629,6,5,3,5,SW
8630,6,5,3,6,SW
8631,6,5,3,7,SW
8632,6,5,3,8,SW
8633,6,5,3,9,SW
8634,6,5,3,10,SW
8635,6,5,4,0,NW
8636,6,5,4,1,NW
8637,6,5,4,2,NW
8638,6,5,4,3,NW
8639,6,5,4,4,STAY
8640,6,5,4,5,WEST
8641,6,5,4,6,STAY
8642,6,5,4,7,SW
8643,6,5,4,8,SW
8644,6,5,4,9,SW
8645,6,5,4,10,SW
8646,6,5,5,0,NW
8647,6,5,5,1,STAY
8648,6,5,5,2,NW
8649,6,5,5,3,NW
8650,6,5,5,4,NW
8651,6,5,5,5,STAY
8652,6,5,5,6,SE
8653,6,5,5,7,SW
8654,6,5,5,8,SW
8655,6,5,5,9,SW
8656,6,5,5,10,SW
8657,6,5,6,0,STAY
8658,6,5,6,1,EAST
8659,6,5,6,2,STAY
8660,6,5,6,3,STAY
8661,6,5,6,4,STAY
8662,6,5,6,5,STAY
8663,6,5,6,6,STAY
8664,6,5,6,7,SW
8665,6,5,6,8,SE
8666,6,5,6,9,SW
8667,6,5,6,10,SW
8668,6,5,7,0,EAST
8669,6,5,7,1,EAST
8670,6,5,7,2,EAST
8671,6,5,7,3,EAST
8672,6,5,7,4,STAY
8673,6,5,7,5,SE
8674,6,5,7,6,EAST
8675,6,5,7,7,SE
8676,6,5,7,8,SE
8677,6,5,7,9,SE
8678,6,5,7,10,SE
8679,6,5,8,0,EAST
8680,6,5,8,1,EAST
8681,6,5,8,2,EAST
8682,6,5,8,3,EAST
8683,6,5,8,4,EAST
8684,6,5,8,5,EAST
8685,6,5,8,6,SE
8686,6,5,8,7,SE
8687,6,5,8,8,SE
8688,6,5,8,9,SE
8689,6,5,8,10,SE
8690,6,5,9,0,EAST
8691,6,5,9,1,EAST
8692,6,5,9,2,EAST
8693,6,5,9,3,EAST
8694,6,5,9,4,EAST
8695,6,5,9,5,EAST
8696,6,5,9,6,SE
8697,6,5,9,7,SE
8698,6,5,9,8,SE
8699,6,5,9,9,SE
8700,6,5,9,10,SE
8701,6,5,10,0,EAST
8702,6,5,10,1,EAST
8703,6,5,10,2,EAST
8704,6,5,10,3,STAY
8705,6,5,10,4,STAY
8706,6,5,10,5,EAST
8707,6,5,10,6,SE
8708,6,5,10,7,SE
8709,6,5,10,8,SE
8710,6,5,10,9,SE
8711,6,5,10,10,SE
8712,6,6,0,0,STAY
8713,6,6,0,1,STAY
8714,6,6,0,2,STAY
8715,6,6,0,3,STAY
8716,6,6,0,4,STAY
8717,6,6,0,5,STAY
8718,6,6,0,6,STAY
8719,6,6,0,7,STAY
8720,6,6,0,8,STAY
8721,6,6,0,9,STAY
8722,6,6,0,10,STAY
8723,6,6,1,0,STAY
8724,6,6,1,1,STAY
8725,6,6,1,2,STAY
8726,6,6,1,3,STAY
8727,6,6,1,4,STAY
8728,6,6,1,5,STAY
8729,6,6,1,6,STAY
8730,6,6,1,7,STAY
8731,6,6,1,8,STAY
8732,6,6,1,9,STAY
8733,6,6,1,10,STAY
8734,6,6,2,0,STAY
8735,6,6,2,1,STAY
8736,6,6,2,2,STAY
8737,6,6,2,3,STAY
8738,6,6,2,4,STAY
8739,6,6,2,5,STAY
8740,6,6,2,6,STAY
8741,6,6,2,7,STAY
8742,6,6,2,8,STAY
8743,6,6,2,9,STAY
8744,6,6,2,10,STAY
8745,6,6,3,0,STAY
8746,6,6,3,1,STAY
8747,6,6,3,2,STAY
8748,6,6,3,3,STAY
8749,6,6,3,4,STAY
8750,6,6,3,5,STAY
8751,6,6,3,6,STAY
8752,6,6,3,7,STAY
8753,6,6,3,8,STAY
8754,6,6,3,9,STAY
8755,6,6,3,10,STAY
8756,6,6,4,0,STAY
8757,6,6,4,1,STAY
8758,6,6,4,2,STAY
8759,6,6,4,3,STAY
8760,6,6,4,4,STAY
8761,6,6,4,5,STAY
8762,6,6,4,6,STAY
8763,6,6,4,7,STAY
8764,6,6,4,8,STAY
8765,6,6,4,9,STAY
8766,6,6,4,10,STAY
8767,6,6,5,0,STAY
8768,6,6,5,1,STAY
8769,6,6,5,2,STAY
8770,6,6,5,3,STAY
8771,6,6,5,4,STAY
8772,6,6,5,5,STAY
8773,6,6,5,6,STAY
8774,6,6,5,7,STAY
8775,6,6,5,8,STAY
8776,6,6,5,9,STAY
8777,6,6,5,10,STAY
8778,6,6,6,0,STAY
8779,6,6,6,1,STAY
8780,6,6,6,2,STAY
8781,6,6,6,3,STAY
8782,6,6,6,4,STAY
8783,6,6,6,5,STAY
8784,6,6,6,6,STAY
8785,6,6,6,7,STAY
8786,6,6,6,8,STAY
8787,6,6,6,9,STAY
8788,6,6,6,10,STAY
8789,6,6,7,0,STAY
8790,6,6,7,1,STAY
8791,6,6,7,2,STAY
8792,6,6,7,3,STAY
8793,6,6,7,4,STAY
8794,6,6,7,5,STAY
8795,6,6,7,6,STAY
8796,6,6,7,7,STAY
8797,6,6,7,8,STAY
8798,6,6,7,9,STAY
8799,6,6,7,10,STAY
8800,6,6,8,0,STAY
8801,6,6,8,1,STAY
8802,6,6,8,2,STAY
8803,6,6,8,3,STAY
8804,6,6,8,4,STAY
8805,6,6,8,5,STAY
8806,6,6,8,6,STAY
8807,6,6,8,7,STAY
8808,6,6,8,8,STAY
8809,6,6,8,9,STAY
8810,6,6,8,10,STAY
8811,6,6,9,0,STAY
8812,6,6,9,1,STAY
8813,6,6,9,2,STAY
8814,6,6,9,3,STAY
8815,6,6,9,4,STAY
8816,6,6,9,5,STAY
8817,6,6,9,6,STAY
8818,6,6,9,7,STAY
8819,6,6,9,8,STAY
8820,6,6,9,9,STAY
8821,6,6,9,10,STAY
8822,6,6,10,0,STAY
8823,6,6,10,1,STAY
8824,6,6,10,2,STAY
8825,6,6,10,3,STAY
8826,6,6,10,4,STAY
8827,6,6,10,5,STAY
8828,6,6,10,6,STAY
8829,6,6,10,7,STAY
8830,6,6,10,8,STAY
8831,6,6,10,9,STAY
8832,6,6,10,10,STAY
8833,6,7,0,0,NW
8834,6,7,0,1,STAY
8835,6,7,0,2,NW
8836,6,7,0,3,NW
8837,6,7,0,4,STAY
8838,6,7,0,5,NW
8839,6,7,0,6,WEST
8840,6,7,0,7,WEST
8841,6,7,0,8,WEST
8842,6,7,0,9,WEST
8843,6,7,0,10,SW
8844,6,7,1,0,NW
8845,6,7,1,1,NW
8846,6,7,1,2,NW
8847,6,7,1,3,NW
8848,6,7,1,4,NW
8849,6,7,1,5,NW
8850,6,7,1,6,NW
8851,6,7,1,7,WEST
8852,6,7,1,8,WEST
8853,6,7,1,9,SW
8854,6,7,1,10,WEST
8855,6,7,2,0,NW
8856,6,7,2,1,NW
8857,6,7,2,2,NW
8858,6,7,2,3,NW
8859,6,7,2,4,STAY
8860,6,7,2,5,NW
8861,6,7,2,6,NW
8862,6,7,2,7,WEST
8863,6,7,2,8,SW
8864,6,7,2,9,SW
8865,6,7,2,10,SW
8866,6,7,3,0,NW
8867,6,7,3,1,NW
8868,6,7,3,2,NW
8869,6,7,3,3,NW
8870,6,7,3,4,NW
8871,6,7,3,5,NW
8872,6,7,3,6,NW
8873,6,7,3,7,SW
8874,6,7,3,8,SW
8875,6,7,3,9,SW
8876,6,7,3,10,SW
8877,6,7,4,0,NW
8878,6,7,4,1,NW
8879,6,7,4,2,NW
8880,6,7,4,3,NW
8881,6,7,4,4,STAY
8882,6,7,4,5,NW
8883,6,7,4,6,STAY
8884,6,7,4,7,WEST
8885,6,7,4,8,SW
8886,6,7,4,9,SW
8887,6,7,4,10,SW
8888,6,7,5,0,NW
8889,6,7,5,1,STAY
8890,6,7,5,2,NW
8891,6,7,5,3,NW
8892,6,7,5,4,NW
8893,6,7,5,5,STAY
8894,6,7,5,6,WEST
8895,6,7,5,7,SOUTH
8896,6,7,5,8,SOUTH
8897,6,7,5,9,SW
8898,6,7,5,10,SW
8899,6,7,6,0,STAY
8900,6,7,6,1,NE
8901,6,7,6,2,STAY
8902,6,7,6,3,STAY
8903,6,7,6,4,STAY
8904,6,7,6,5,NE
8905,6,7,6,6,STAY
8906,6,7,6,7,STAY
8907,6,7,6,8,SE
8908,6,7,6,9,SOUTH
8909,6,7,6,10,SOUTH
8910,6,7,7,0,NE
8911,6,7,7,1,NE
8912,6,7,7,2,NE
8913,6,7,7,3,NE
8914,6,7,7,4,STAY
8915,6,7,7,5,NE
8916,6,7,7,6,EAST
8917,6,7,7,7,SE
8918,6,7,7,8,SOUTH
8919,6,7,7,9,SE
8920,6,7,7,10,SE
8921,6,7,8,0,NE
8922,6,7,8,1,NE
8923,6,7,8,2,NE
8924,6,7,8,3,NE
8925,6,7,8,4,NE
8926,6,7,8,5,NE
8927,6,7,8,6,NE
8928,6,7,8,7,EAST
8929,6,7,8,8,SE
8930,6,7,8,9,SE
8931,6,7,8,10,SE
8932,6,7,9,0,NE
8933,6,7,9,1,NE
8934,6,7,9,2,NE
8935,6,7,9,3,NE
8936,6,7,9,4,NE
8937,6,7,9,5,EAST
8938,6,7,9,6,NE
8939,6,7,9,7,EAST
8940,6,7,9,8,SE
8941,6,7,9,9,SE
8942,6,7,9,10,SE
8943,6,7,10,0,NE
8944,6,7,10,1,NE
8945,6,7,10,2,NE
8946,6,7,10,3,STAY
8947,6,7,10,4,STAY
8948,6,7,10,5,NE
8949,6,7,10,6,EAST
8950,6,7,10,7,EAST
8951,6,7,10,8,SE
8952,6,7,10,9,SE
8953,6,7,10,10,SE
8954,6,8,0,0,NORTH
8955,6,8,0,1,STAY
8956,6,8,0,2,NORTH
8957,6,8,0,3,NORTH
8958,6,8,0,4,STAY
8959,6,8,0,5,WEST
8960,6,8,0,6,WEST
8961,6,8,0,7,WEST
8962,6,8,0,8,WEST
8963,6,8,0,9,WEST
8964,6,8,0,10,WEST
8965,6,8,1,0,NORTH
8966,6,8,1,1,NORTH
8967,6,8,1,2,NORTH
8968,6,8,1,3,NW
8969,6,8,1,4,NW
8970,6,8,1,5,WEST
8971,6,8,1,6,WEST
8972,6,8,1,7,WEST
8973,6,8,1,8,WEST
8974,6,8,1,9,WEST
8975,6,8,1,10,WEST
8976,6,8,2,0,NORTH
8977,6,8,2,1,NORTH
8978,6,8,2,2,NORTH
8979,6,8,2,3,NORTH
8980,6,8,2,4,STAY
8981,6,8,2,5,WEST
8982,6,8,2,6,WEST
8983,6,8,2,7,WEST
8984,6,8,2,8,WEST
8985,6,8,2,9,WEST
8986,6,8,2,10,SW
8987,6,8,3,0,NORTH
8988,6,8,3,1,NORTH
